county,week_start,price,temperature_2m_mean,rain_sum,price_lag_1w,price_lag_2w,price_lag_4w,price_lag_8w,price_lag_12w,price_ma_4w,price_std_4w,price_ma_8w,price_std_8w,price_ma_12w,price_std_12w,month,is_long_rains,is_short_rains,is_harvest,is_producer,is_consumer,rain_sum_4w,temp_avg_4w,rain_sum_8w,temp_avg_8w,week_of_year,year,days_from_start
Kiambu,2023-02-13,61.11,19.928571428571427,0.4,48.89,58.89,70.0,47.78,37.22,59.0275,7.621060184340086,65.15375,8.252114772243846,57.00083333333334,13.950405310718873,2,0,1,1,0,1,9.6,19.285714285714285,44.49999999999999,17.785714285714285,7,2023,630
Kiambu,2023-07-24,64.81333333333333,16.8,2.3,61.11,48.89,67.22,71.78,37.22,58.42583333333333,6.810591628730483,64.28291666666667,7.8086369433274205,59.30027777777778,12.60251181139018,7,0,0,0,0,1,2.6999999999999997,18.942857142857143,39.5,17.853571428571428,30,2023,791
Kiambu,2023-07-31,62.225,16.5,14.2,64.81333333333333,61.11,58.89,71.67,38.89,59.25958333333334,7.084963782938907,63.102291666666666,7.224350629218398,61.24486111111111,10.844579930446598,7,0,0,0,0,1,16.9,18.310714285714287,42.5,17.989285714285714,31,2023,798
Kiambu,2023-08-07,61.11,16.5,7.3999999999999995,62.225,64.81333333333333,48.89,71.67,38.89,62.31458333333333,1.746789316622694,61.782291666666666,6.346687483552995,63.09652777777779,8.272563587684871,8,1,0,1,0,1,24.299999999999997,17.432142857142857,42.1,17.958928571428572,32,2023,805
Kiambu,2023-10-02,46.67,18.52857142857143,22.4,61.11,62.225,61.11,70.0,47.78,58.70458333333333,8.171645803563031,58.86604166666667,7.317079928533985,63.00402777777777,8.463399854678281,10,0,1,0,0,1,46.3,17.082142857142856,55.89999999999999,18.18392857142857,40,2023,861
Kiambu,2024-01-15,47.78,18.87142857142857,31.299999999999997,46.67,61.11,64.81333333333333,67.22,71.78,54.44625,8.363082939323291,56.43604166666667,7.374183836329516,61.00402777777777,9.018535667447171,1,0,0,0,0,1,75.29999999999998,17.6,77.99999999999999,18.27142857142857,3,2024,966
Kiambu,2024-02-05,47.78,19.957142857142856,2.1,47.78,46.67,62.225,58.89,71.67,50.835,6.86995633173896,55.047291666666666,7.87515300619811,59.01319444444445,9.086577415087064,2,0,1,1,0,1,63.199999999999996,18.464285714285715,80.1,18.3875,6,2024,987
Kiambu,2024-02-12,44.44,20.657142857142855,0.7,47.78,47.78,61.11,48.89,71.67,46.667500000000004,1.5744919815610845,54.49104166666667,8.504228590451351,56.744027777777774,9.038396083754844,2,0,1,1,0,1,56.49999999999999,19.503571428571426,80.79999999999998,18.46785714285714,7,2024,994
Kiambu,2024-03-04,37.78,20.314285714285713,3.1999999999999997,44.44,47.78,46.67,61.11,70.0,44.445,4.7140463864214786,51.57479166666666,9.81009333796588,54.05902777777777,9.515640194558081,3,1,1,1,0,1,37.3,19.95,83.6,18.51607142857143,10,2024,1015
Kiambu,2024-03-18,39.44,20.771428571428572,2.8,37.78,44.44,47.78,64.81333333333333,67.22,42.36,4.590047203824088,48.403124999999996,8.985575320439144,51.744027777777774,9.401235773549402,3,1,1,1,0,1,8.8,20.425,84.09999999999998,19.0125,12,2024,1029
Kiambu,2024-06-10,33.33,17.428571428571427,3.7,39.44,37.78,47.78,62.225,58.89,38.747499999999995,4.588735301438352,44.791250000000005,8.425926718849855,49.61402777777778,10.469801920365216,6,0,0,0,0,1,10.4,19.792857142857144,73.6,19.128571428571426,24,2024,1113
Kiambu,2024-07-29,32.22,16.7,6.4,33.33,39.44,44.44,61.11,48.89,35.692499999999995,3.4660772736144314,41.18,6.373823700999885,48.2248611111111,11.61759970728695,7,0,0,0,0,1,16.1,18.803571428571427,72.6,19.153571428571425,31,2024,1162
Kiambu,2024-11-04,38.33,18.428571428571427,17.2,32.22,33.33,37.78,46.67,61.11,35.83,3.585349820217425,40.137499999999996,6.019816679695666,46.32652777777778,11.173394907852963,11,0,1,0,0,1,30.099999999999998,18.332142857142856,67.4,19.14107142857143,45,2024,1260
Kiambu,2024-11-11,41.11,17.514285714285712,45.0,38.33,32.22,39.44,47.78,64.81333333333333,36.247499999999995,4.191788599949488,39.30375,5.218705196556969,44.35125,9.591292482104386,11,0,1,0,0,1,72.3,17.51785714285714,81.1,18.97142857142857,46,2024,1267
Kiambu,2024-11-18,42.306666666666665,18.400000000000002,26.0,41.11,38.33,33.33,47.78,62.225,38.49166666666667,4.500734507956566,38.61958333333333,4.210025614482938,42.69138888888889,7.766884957048498,11,0,1,0,0,1,94.6,17.760714285714286,105.0,18.776785714285715,47,2024,1274
Kiambu,2024-11-25,40.81,18.214285714285715,42.3,42.306666666666665,41.11,32.22,44.44,61.11,40.63916666666667,1.6696980764996725,38.16583333333333,3.65168791152446,40.999722222222225,5.165647691958901,11,0,1,0,0,1,130.5,18.139285714285712,146.6,18.47142857142857,48,2024,1281
Kiambu,2024-12-02,41.23,19.071428571428573,4.8,40.81,42.306666666666665,38.33,37.78,46.67,41.36416666666666,0.6526888828361138,38.59708333333334,3.800304681812032,40.54638888888889,4.851971682600119,12,0,0,0,0,1,118.1,18.3,148.2,18.31607142857143,49,2024,1288
Kiambu,2024-12-09,40.55,19.82857142857143,6.0,41.23,40.81,41.11,39.44,47.78,41.22416666666667,0.7741393070156933,38.73583333333333,3.8553408636075814,39.943888888888885,4.28821566653227,12,0,0,0,0,1,79.1,18.87857142857143,151.4,18.198214285714286,50,2024,1295
Kiambu,2025-01-06,41.11,19.75714285714286,1.5,40.55,41.23,42.306666666666665,33.33,47.78,40.925,0.3061045573003731,39.70833333333333,3.226965747650142,39.38805555555556,3.548680921055098,1,0,0,0,0,1,54.599999999999994,19.21785714285714,149.2,18.489285714285714,2,2025,1323
Kiambu,2025-01-13,42.5,19.62857142857143,0.5,41.11,40.55,40.81,32.22,44.44,41.3475,0.8235036935760585,40.99333333333333,1.2762457344110927,39.22638888888889,3.3353876876511976,1,0,0,0,0,1,12.8,19.571428571428573,143.3,18.855357142857144,3,2025,1330
Kiambu,2025-01-20,42.55,20.414285714285715,7.6,42.5,41.11,41.23,38.33,37.78,41.6775,1.0051658237989516,41.520833333333336,0.8022681141510427,39.623888888888885,3.4302292037955104,1,0,0,0,0,1,15.599999999999998,19.90714285714286,133.7,19.10357142857143,4,2025,1337
Kiambu,2025-01-27,42.30166666666667,18.514285714285712,21.8,42.55,42.5,40.55,41.11,39.44,42.11541666666666,0.6788025608870224,41.66979166666667,0.8253870845155392,39.862361111111106,3.5147151312308234,1,0,0,0,0,1,31.4,19.57857142857143,110.49999999999999,19.22857142857143,5,2025,1344
Kiambu,2025-02-03,42.55,19.985714285714288,0.2,42.30166666666667,42.55,41.11,42.306666666666665,33.33,42.47541666666667,0.1182070922863647,41.700208333333336,0.8561210220315977,40.630694444444444,2.913184367796457,2,0,1,1,0,1,30.099999999999998,19.635714285714286,84.7,19.426785714285717,6,2025,1351
Kiambu,2025-02-10,41.974,20.585714285714285,4.9,42.55,42.30166666666667,42.5,40.81,32.22,42.343916666666665,0.272986009002724,41.845708333333334,0.7786188716063682,41.443527777777774,1.224350930565956,2,0,1,1,0,1,34.5,19.875,47.3,19.72321428571429,7,2025,1358
Kiambu,2025-08-04,44.22,16.02857142857143,27.999999999999996,41.974,42.55,42.55,41.23,38.33,42.76141666666666,1.000592727115137,42.21945833333333,1.0944263400924934,41.93436111111111,1.0274912809804657,8,1,0,1,0,1,54.9,18.77857142857143,70.5,19.34285714285714,32,2025,1533
Kiambu,2025-08-11,42.22285714285714,16.685714285714287,17.7,44.22,41.974,42.30166666666667,40.55,41.11,42.74171428571428,1.013357616966537,42.42856547619048,0.8658189471606658,42.0270992063492,0.9960638955645684,8,1,0,1,0,1,50.8,18.321428571428573,82.2,18.95,33,2025,1540
Kiambu,2025-08-18,41.11,16.185714285714287,28.7,42.22285714285714,44.22,42.55,41.11,42.306666666666665,42.38171428571428,1.3150434875508064,42.42856547619048,0.8658189471606658,41.92737698412699,1.0250124103319014,8,1,0,1,0,1,79.3,17.371428571428574,109.4,18.503571428571426,34,2025,1547
Kiambu,2025-08-25,42.22,17.314285714285713,1.7000000000000002,41.11,42.22285714285714,41.974,42.5,40.81,42.443214285714284,1.2952232360842855,42.393565476190474,0.8681749174893505,42.04487698412698,0.9642979905063559,8,1,0,1,0,1,76.1,16.553571428571427,110.6,18.21428571428571,35,2025,1554
Kiambu,2025-09-01,42.22,17.642857142857142,0.30000000000000004,42.22,41.11,44.22,42.55,41.23,41.943214285714284,0.5554778233602127,42.352315476190476,0.8675198248693299,42.12737698412698,0.9299826650813143,9,1,0,1,0,1,48.4,16.957142857142856,103.3,17.86785714285714,36,2025,1561
Kiambu,2025-09-08,42.22,18.314285714285713,1.7,42.22,42.22,42.22285714285714,42.30166666666667,40.55,41.942499999999995,0.555000000000092,42.34210714285714,0.8686806850922977,42.26654365079365,0.7863377640308741,9,1,0,1,0,1,32.4,17.364285714285714,83.19999999999999,17.84285714285714,37,2025,1568
Kiambu,2025-09-15,43.33,18.542857142857144,7.199999999999999,42.22,42.22,41.11,42.55,41.11,42.4975,0.5550000000001145,42.439607142857135,0.9364755954191708,42.451543650793646,0.7498026443991886,9,1,0,1,0,1,10.899999999999999,17.95357142857143,90.19999999999999,17.662499999999998,38,2025,1575
Kiambu,2025-09-22,43.33,18.571428571428573,3.7,43.33,42.22,42.22,41.974,42.5,42.775,0.6408587988005946,42.60910714285714,0.9625170287385109,42.52071031746031,0.7917858564592194,9,1,0,1,0,1,12.9,18.267857142857142,89.0,17.410714285714285,39,2025,1582
Kiambu,2025-09-29,41.11,18.599999999999998,5.0,43.33,43.33,42.22,44.22,42.55,42.4975,1.0627440896095952,42.22035714285714,0.8390817381308362,42.400710317460316,0.8899754328408604,9,1,0,1,0,1,17.6,18.507142857142856,66.0,17.732142857142858,40,2025,1589
Kiambu,2025-10-06,41.11,18.157142857142855,15.4,41.11,43.33,42.22,42.22285714285714,42.30166666666667,42.22,1.2817175976010142,42.08125,0.9263204860395235,42.30140476190476,0.9653262915214709,10,0,1,0,0,1,31.3,18.46785714285714,63.699999999999996,17.916071428571428,41,2025,1596
Kirinyaga,2021-05-24,30.666500000000003,20.485714285714288,10.4,,,,,,30.666500000000003,,30.666500000000003,,30.666500000000003,,5,0,0,0,0,1,10.4,20.485714285714288,10.4,20.485714285714288,21,2021,0
Kirinyaga,2021-05-31,30.0,20.62857142857143,0.7,30.666500000000003,,,,,30.33325,0.4712866696608346,30.33325,0.4712866696608346,30.33325,0.4712866696608346,5,0,0,0,0,1,11.1,20.557142857142857,11.1,20.557142857142857,22,2021,7
Kirinyaga,2021-06-28,30.0,20.642857142857142,2.4,30.0,30.666500000000003,,,,30.222166666666666,0.3848039544148859,30.222166666666666,0.3848039544148859,30.222166666666666,0.3848039544148859,6,0,0,0,0,1,13.5,20.585714285714285,13.5,20.585714285714285,26,2021,35
Kirinyaga,2021-07-05,28.333333333333332,19.842857142857145,5.1,30.0,30.0,,,,29.749958333333332,0.9953084425610655,29.749958333333332,0.9953084425610655,29.749958333333332,0.9953084425610655,7,0,0,0,0,1,18.6,20.400000000000002,18.6,20.400000000000002,27,2021,42
Kirinyaga,2021-07-12,30.0,21.085714285714285,3.2,28.333333333333332,30.0,30.666500000000003,,,29.583333333333336,0.8333333333333321,29.799966666666666,0.8691854456264724,29.799966666666666,0.8691854456264724,7,0,0,0,0,1,11.399999999999999,20.55,21.8,20.537142857142857,28,2021,49
Kirinyaga,2021-07-19,30.0,20.97142857142857,5.199999999999999,30.0,28.333333333333332,30.0,,,29.583333333333336,0.8333333333333321,29.833305555555555,0.7817004286714865,29.833305555555555,0.7817004286714865,7,0,0,0,0,1,15.899999999999999,20.635714285714286,27.0,20.60952380952381,29,2021,56
Kirinyaga,2021-07-26,27.5,20.25714285714286,0.6,30.0,30.0,30.0,,,28.958333333333336,1.2499999999999982,29.49997619047619,1.1344479830254341,29.49997619047619,1.1344479830254341,7,0,0,0,0,1,14.1,20.539285714285715,27.599999999999998,20.559183673469388,30,2021,63
Kirinyaga,2021-08-02,27.22,20.942857142857143,0.7000000000000001,27.5,30.0,28.333333333333332,,,28.68,1.528485088794347,29.214979166666666,1.3239733681848356,29.214979166666666,1.3239733681848356,8,1,0,1,0,1,9.7,20.814285714285717,28.3,20.607142857142858,31,2021,70
Kirinyaga,2021-08-09,31.0,21.357142857142858,8.4,27.22,27.5,30.0,30.666500000000003,,28.93,1.861791252172666,29.256666666666664,1.3802599249117753,29.413314814814814,1.3739816442158082,8,1,0,1,0,1,14.899999999999999,20.88214285714286,26.299999999999997,20.71607142857143,32,2021,77
Kirinyaga,2021-08-16,28.22,22.0,4.2,31.0,27.22,30.0,30.0,,28.485,1.728766419541209,29.034166666666664,1.386769398667047,29.293983333333337,1.3492468965919333,8,1,0,1,0,1,13.900000000000002,21.139285714285712,29.799999999999997,20.8875,33,2021,84
Kirinyaga,2021-08-23,27.22,22.357142857142858,0.3,28.22,31.0,27.5,30.0,,28.415,1.7866449003649265,28.686666666666664,1.456719515223072,29.105439393939392,1.4245902769114733,8,1,0,1,0,1,13.600000000000001,21.664285714285715,27.7,21.101785714285715,34,2021,91
Kirinyaga,2021-08-30,26.887999999999998,22.385714285714283,1.7,27.22,28.22,27.22,28.333333333333332,,28.331999999999997,1.8665876173738358,28.506,1.590303475081765,28.920652777777775,1.5015706599288832,8,1,0,1,0,1,14.600000000000001,22.025,24.3,21.419642857142858,35,2021,98
Kirinyaga,2021-09-06,26.222,21.82857142857143,5.5,26.887999999999998,27.22,31.0,30.0,30.666500000000003,27.137500000000003,0.8324668161554564,28.03375,1.643337870659241,28.55027777777778,1.577986966143848,9,1,0,1,0,1,11.7,22.14285714285714,26.599999999999998,21.512500000000003,36,2021,105
Kirinyaga,2021-09-13,26.0,23.042857142857144,3.6,26.222,26.887999999999998,28.22,30.0,30.0,26.582500000000003,0.5683317693038177,27.53375,1.5663385649341555,28.216944444444447,1.664041094537561,9,1,0,1,0,1,11.1,22.403571428571425,25.0,21.771428571428572,37,2021,112
Kirinyaga,2021-09-20,27.153750000000002,22.914285714285715,3.7,26.0,26.222,27.22,27.5,30.0,26.565937500000004,0.5440055290390066,27.49046875,1.572177303009493,27.979756944444446,1.5878905617783499,9,1,0,1,0,1,14.5,22.542857142857144,28.1,22.10357142857143,38,2021,119
Kirinyaga,2021-09-27,28.112000000000002,23.599999999999998,2.8,27.153750000000002,26.0,26.887999999999998,27.22,28.333333333333332,26.8719375,0.9660688462138748,27.60196875,1.5818560551583263,27.961312500000002,1.5846924103785451,9,1,0,1,0,1,15.6,22.84642857142857,30.2,22.435714285714287,39,2021,126
Kirinyaga,2021-10-04,27.36,24.085714285714285,1.0,28.112000000000002,27.153750000000002,26.222,31.0,30.0,27.1564375,0.8740503984086603,27.14696875,0.7902632974148925,27.741312499999996,1.4537812887471637,10,0,1,0,0,1,11.1,23.410714285714285,22.8,22.776785714285715,40,2021,133
Kirinyaga,2021-10-11,26.853333333333335,24.114285714285717,3.7,27.36,28.112000000000002,26.0,28.22,30.0,27.369770833333337,0.5367719245250586,26.97613541666667,0.6625670884532187,27.479090277777775,1.2831067497033368,10,0,1,0,0,1,11.200000000000001,23.678571428571427,22.3,23.041071428571428,41,2021,140
Kirinyaga,2021-10-18,28.112000000000002,22.928571428571427,31.400000000000002,26.853333333333335,27.36,27.153750000000002,27.22,27.5,27.609333333333332,0.6161846765017441,27.087635416666668,0.7749863080427661,27.530090277777777,1.2961101854983021,10,0,1,0,0,1,38.900000000000006,23.682142857142857,53.400000000000006,23.1125,42,2021,147
Kirinyaga,2021-10-25,28.518333333333334,22.728571428571428,40.4,28.112000000000002,26.853333333333335,28.112000000000002,26.887999999999998,27.22,27.71091666666667,0.746409448503178,27.291427083333335,0.9164387849185371,27.638284722222224,1.3218070841656215,10,0,1,0,0,1,76.5,23.464285714285715,92.1,23.155357142857145,43,2021,154
Kirinyaga,2021-11-01,30.0,23.542857142857144,3.5,28.518333333333334,28.112000000000002,27.36,26.222,31.0,28.370916666666666,1.2968861675110446,27.763677083333334,1.2122913831639006,27.55495138888889,1.1042129964313032,11,0,1,0,0,1,79.0,23.32857142857143,90.1,23.369642857142857,44,2021,161
Kirinyaga,2021-11-08,28.0575,23.285714285714285,8.8,30.0,28.518333333333334,26.853333333333335,26.0,28.22,28.671958333333333,0.9089201812223886,28.020864583333335,0.9808279705496232,27.541409722222223,1.0962835850321893,11,0,1,0,0,1,84.1,23.12142857142857,95.3,23.4,45,2021,168
Kirinyaga,2021-11-15,29.075,23.099999999999998,8.2,28.0575,30.0,28.112000000000002,27.153750000000002,27.22,28.912708333333335,0.8357540881343875,28.261020833333333,0.9733651594499086,27.695993055555558,1.1748136229030133,11,0,1,0,0,1,60.89999999999999,23.16428571428571,99.8,23.423214285714284,46,2021,175
Kirinyaga,2021-11-22,30.09166666666667,23.014285714285712,41.7,29.075,28.0575,28.518333333333334,28.112000000000002,26.887999999999998,29.306041666666665,0.9506175806928012,28.508479166666667,1.163200638623638,27.962965277777784,1.3284703027451064,11,0,1,0,0,1,62.2,23.235714285714284,138.7,23.349999999999998,47,2021,182
Kirinyaga,2021-11-29,31.296666666666667,20.228571428571428,37.699999999999996,30.09166666666667,29.075,30.0,27.36,26.222,29.630208333333332,1.3870466184520522,29.0005625,1.4136612628811147,28.385854166666665,1.5180655004953483,11,0,1,0,0,1,96.4,22.407142857142855,175.4,22.86785714285714,48,2021,189
Kirinyaga,2021-12-06,31.803999999999995,21.114285714285717,12.4,31.296666666666667,30.09166666666667,28.0575,26.853333333333335,26.0,30.566833333333335,1.2267284555694125,29.619395833333332,1.4229796871284381,28.869520833333336,1.6105891356252806,12,0,0,0,0,1,100.0,21.864285714285714,184.1,22.492857142857144,49,2021,196
Kirinyaga,2021-12-13,30.37,20.985714285714288,30.9,31.803999999999995,31.296666666666667,29.075,28.112000000000002,27.153750000000002,30.890583333333332,0.797602350334596,29.901645833333333,1.2998869317053088,29.137541666666667,1.5661045237847924,12,0,0,0,0,1,122.69999999999999,21.33571428571429,183.6,22.25,50,2021,203
Kirinyaga,2021-12-20,33.332,21.24285714285714,31.1,30.37,31.803999999999995,30.09166666666667,28.518333333333334,28.112000000000002,31.700666666666667,1.2390609347405073,30.503354166666668,1.6381738585308314,29.572541666666666,1.936504868749862,12,0,0,0,0,1,112.1,20.892857142857142,174.3,22.064285714285713,51,2021,210
Kirinyaga,2021-12-27,33.332499999999996,21.314285714285713,5.3999999999999995,33.332,30.37,31.296666666666667,30.0,27.36,32.209625,1.422360208421208,30.919916666666666,1.89540049794734,30.07025,2.0784597705216155,12,0,0,0,0,1,79.80000000000001,21.164285714285715,176.2,21.785714285714285,52,2021,217
Kirinyaga,2022-01-03,32.406666666666666,21.928571428571427,4.800000000000001,33.332499999999996,33.332,31.803999999999995,28.0575,26.853333333333335,32.36029166666667,1.3967602618798576,31.4635625,1.5492113839635815,30.53302777777778,1.9083614088623309,1,0,0,0,0,1,72.2,21.367857142857144,172.2,21.616071428571427,1,2022,224
Kirinyaga,2022-01-10,31.665,22.457142857142856,0.7,32.406666666666666,33.332499999999996,30.37,29.075,28.112000000000002,32.684041666666666,0.8074096483680431,31.7873125,1.212861147123756,30.829111111111107,1.769136344582834,1,0,0,0,0,1,42.0,21.735714285714284,164.7,21.535714285714285,2,2022,231
